Date,SPY,EFA,EEM,EMB,HYG,LQD
2009-11-11,82.915428,35.859215,29.786745,49.787590,35.451275,60.842968
2009-11-12,82.072334,35.338047,29.122732,49.787590,35.492489,60.842968
2009-11-13,82.516426,35.833790,29.620750,49.831310,35.422375,61.021416
2009-11-16,83.713310,36.405811,30.364145,50.035488,35.587345,61.309170
2009-11-17,83.811172,36.164299,30.255884,49.933403,35.579124,61.401352
2009-11-18,83.758492,36.049900,30.017710,49.962555,35.488384,61.199848
2009-11-19,82.667030,35.369820,29.461956,49.938267,35.562592,61.274677
2009-11-20,82.373436,35.172802,29.339262,49.894550,35.554344,60.986874
2009-11-23,83.419746,35.802017,29.952740,49.957752,35.517231,60.986874
2009-11-24,83.547722,35.655830,29.786745,50.074326,35.537865,61.222900
2009-11-25,83.841293,36.132504,30.133184,50.147251,35.554344,61.447380
2009-11-27,82.478836,35.090164,28.963945,49.845917,35.306961,61.430107
2009-11-30,82.757332,35.204582,29.245428,49.758411,35.422375,61.735165
2009-12-01,83.781105,36.170650,30.082666,49.896057,35.597664,61.426476
2009-12-02,83.743454,36.227856,30.205364,49.822876,35.635067,61.438019
2009-12-03,83.088547,36.145233,29.923883,49.788666,35.680752,61.420715
2009-12-04,83.562775,36.018108,30.198154,49.754517,35.826141,61.166351
2009-12-07,83.434830,35.821079,29.938314,49.778915,35.871830,61.137444
2009-12-08,82.508926,35.198215,29.382566,49.676441,35.913353,61.397552
2009-12-09,82.817574,35.153728,29.563005,49.583721,35.913353,61.044926
2009-12-10,83.284264,35.261780,29.736221,49.656914,36.091984,61.096958
2009-12-11,83.638046,35.249069,29.844486,49.720383,36.112766,60.807915
2009-12-14,84.210152,35.592266,30.046585,49.739841,36.403503,61.143234
2009-12-15,83.818710,35.198215,29.736221,49.705727,36.366142,60.703880
2009-12-16,83.946671,35.611347,29.909447,49.739841,36.449200,60.935150
2009-12-17,82.937988,34.772373,29.050556,49.710629,36.428448,61.195251
2009-12-18,83.407234,34.855007,29.129957,49.788666,36.407673,61.096958
2009-12-21,84.254829,34.956707,29.093864,49.749649,36.515648,60.802116
2009-12-22,84.557549,35.178612,29.387072,49.808224,36.594589,60.547821
2009-12-23,84.724068,35.499287,29.678114,49.798435,36.681793,60.738583
2009-12-24,85.125160,35.640385,29.976421,49.735023,36.818890,60.455345
2009-12-28,85.306778,35.794319,30.078283,49.656914,36.710873,60.293419
2009-12-29,85.185684,35.852043,29.970570,49.670670,36.514393,60.476292
2009-12-30,85.155464,35.704525,30.101572,49.690273,36.669075,60.545933
2009-12-31,84.338081,35.454395,30.203461,49.876461,36.727627,60.458866
2010-01-04,85.768433,36.384373,31.084093,49.950005,37.016113,60.778179
2010-01-05,85.995483,36.416435,31.309711,50.253815,37.191730,61.068386
2010-01-06,86.056030,36.570358,31.375212,50.322392,37.287899,60.888435
2010-01-07,86.419319,36.429260,31.193262,50.062706,37.438416,60.963917
2010-01-08,86.706871,36.717873,31.440720,50.121498,37.496948,61.097427
2010-01-11,86.827972,37.019325,31.375212,50.503708,37.463490,61.161304
2010-01-12,86.018196,36.583191,30.873035,50.513523,37.271172,61.277393
2010-01-13,86.744743,36.891041,30.967642,50.400803,37.354790,61.021950
2010-01-14,86.979294,37.173252,30.887583,50.136162,37.396591,61.242550
2010-01-15,86.003075,36.589603,30.530968,50.106773,37.246078,61.219322
2010-01-19,87.077713,36.948769,31.149593,50.185200,37.262825,61.271549
2010-01-20,86.192253,36.005966,30.399965,50.243980,37.208477,61.230957
2010-01-21,84.534866,35.236336,29.482956,50.155807,36.627258,61.393490
2010-01-22,82.650406,34.550072,28.827932,50.013680,36.280231,61.300583
2010-01-25,83.074219,34.973373,29.038996,50.033268,36.334587,61.294796
2010-01-26,82.726074,34.774563,28.434925,50.018574,36.380577,61.132282
2010-01-27,83.119652,34.736076,28.362152,49.905876,36.393135,60.911655
2010-01-28,82.166054,34.152439,28.165646,49.739273,36.238415,60.824627
2010-01-29,81.273048,33.658588,27.859964,49.606918,36.054462,61.213539
2010-02-01,82.536865,34.274296,28.609600,49.621201,36.228466,60.940693
2010-02-02,83.535851,34.845112,28.842482,49.503059,36.338032,61.133102
2010-02-03,83.119652,34.479523,28.675093,49.434124,36.523407,61.068920
2010-02-04,80.554054,33.074944,27.379622,48.931908,36.005142,61.063137
2010-02-05,80.720528,33.017227,27.073954,48.759563,35.794476,60.876575
2010-02-08,80.137825,32.363041,26.804667,48.976234,35.638542,60.934868
2010-02-09,81.144356,33.382805,27.678020,48.917145,35.710186,60.794907
2010-02-10,80.985420,33.171158,27.605230,49.069763,35.229836,60.322712
2010-02-11,81.833061,33.479008,28.333035,49.414429,35.373089,60.462643
2010-02-12,81.764954,33.190403,27.976412,49.340565,35.352055,60.532597
2010-02-16,83.051544,33.927963,28.696934,49.424294,35.701775,60.771648
2010-02-17,83.445068,33.972862,28.798822,49.635998,35.975666,60.567608
2010-02-18,83.936974,34.165268,28.907988,49.517830,36.316933,60.526817
2010-02-19,84.111061,33.953617,28.660551,49.690163,36.561348,60.742470
2010-02-22,84.126183,34.017742,28.696934,49.714771,36.607674,60.777435
2010-02-23,83.104500,33.536724,28.034639,49.635998,36.342236,60.923229
2010-02-24,83.868881,33.748371,28.303926,49.709824,36.481266,61.185528
2010-02-25,83.755333,33.543148,28.071026,49.887115,36.485485,61.121433
2010-02-26,83.808327,33.748371,28.354858,50.266247,36.729866,61.523701
2010-03-01,84.678665,34.011333,28.835207,50.306313,36.757896,61.602680
2010-03-02,84.913261,34.267879,29.162718,50.716961,36.995602,61.731529
2010-03-03,84.988953,34.678356,29.199108,50.662518,37.033833,61.860310
2010-03-04,85.246223,34.588551,29.046276,50.712013,37.063530,61.889633
2010-03-05,86.464714,35.261986,29.803183,50.766415,37.284294,61.813461
2010-03-08,86.479820,35.261986,29.825010,50.969231,37.292797,61.913052
2010-03-09,86.623642,35.178612,29.992403,51.003876,37.454094,61.854465
2010-03-10,87.009598,35.326118,30.203461,50.944534,37.466835,61.913052
2010-03-11,87.372856,35.460808,30.210737,51.048443,37.432861,61.889633
2010-03-12,87.380463,35.698116,30.108843,51.394768,37.441372,62.018421
2010-03-15,87.403130,35.447983,29.890509,51.483799,37.398899,62.006729
2010-03-16,88.099403,35.896935,30.276234,51.538258,37.526268,62.293579
2010-03-17,88.621582,36.089344,30.603750,51.746029,37.526268,62.521908
2010-03-18,88.576202,35.877689,30.370853,51.622353,37.581455,62.398956
2010-03-19,88.127815,35.512119,29.977859,51.785614,37.394653,62.352119
2010-03-22,88.598961,35.614742,30.087013,51.647064,37.572968,62.451683
2010-03-23,89.222099,35.864864,30.298082,51.671795,37.568707,62.410690
2010-03-24,88.788948,35.274815,29.846840,51.632240,37.547474,61.948162
2010-03-25,88.644547,35.255577,29.766790,51.528351,37.636635,61.725700
2010-03-26,88.591400,35.601906,29.912342,51.503620,37.623909,61.913052
2010-03-29,89.153732,35.903351,30.450912,51.543148,37.670609,61.860310
2010-03-30,89.214478,35.903351,30.567364,51.523407,37.632362,61.895458
2010-03-31,88.910561,35.903351,30.654699,51.577835,37.513531,61.924721
2010-04-01,89.518494,36.538292,31.455269,51.602180,37.422855,62.059452
2010-04-05,90.247986,36.576775,31.739096,51.671745,37.405754,61.488987
2010-04-06,90.460770,36.474163,31.833725,51.617115,37.649513,61.636032
2010-04-07,89.944023,36.217609,31.557165,51.641964,37.705124,61.947681
2010-04-08,90.255615,36.179131,31.666325,51.711517,37.769272,61.830086
2010-04-09,90.848358,36.653740,31.862839,51.766190,37.824875,61.871254
2010-04-12,90.992744,36.769188,31.608103,51.890434,37.833454,62.047684
2010-04-13,91.061134,36.737114,31.542612,51.915325,37.936069,62.271103
2010-04-14,92.094627,37.224541,32.008392,52.044518,38.038731,62.218143
2010-04-15,92.170601,37.198891,31.833725,52.327862,38.141380,62.324028
2010-04-16,90.703957,36.377968,30.902147,52.347721,37.833454,62.471046
2010-04-19,91.045914,36.281750,30.778425,52.213497,37.760738,62.312260
2010-04-20,91.859016,36.506222,31.142324,52.362614,38.167019,62.447525
2010-04-21,91.691841,36.268925,31.040430,52.303013,38.171329,62.665134
2010-04-22,91.965416,35.941830,31.171438,52.158844,38.060123,62.523998
2010-04-23,92.565742,36.211205,31.338831,52.039562,38.308163,62.512272
2010-04-26,92.216179,36.249695,31.338831,52.064407,38.308163,62.541637
2010-04-27,90.035210,34.793797,30.218021,51.701614,37.824875,62.582813
2010-04-28,90.719154,34.800205,30.472754,51.572369,37.850536,62.688667
2010-04-29,91.843811,35.338943,30.974922,51.666759,38.111458,62.847397
2010-04-30,90.286018,34.896420,30.603750,51.840740,38.235489,63.106159
2010-05-03,91.456261,35.146542,30.771137,51.916115,38.231129,63.125069
2010-05-04,89.305695,33.754799,29.359217,51.651520,37.839134,63.201828
2010-05-05,88.773773,33.107018,28.827932,51.262058,37.322224,62.930195
2010-05-06,85.825272,31.631891,27.648905,48.985329,36.396049,61.890808
2010-05-07,84.548615,31.561342,27.794462,49.659328,36.391758,62.091614
2010-05-10,88.272217,33.607281,29.795898,51.331951,37.072384,62.481339
2010-05-11,88.021439,33.062119,29.257334,51.356941,37.029301,62.546329
2010-05-12,89.252510,33.434116,29.621222,51.556702,37.481632,62.522724
2010-05-13,88.143021,32.997986,29.344666,51.721394,37.248989,62.705738
2010-05-14,86.547188,32.061592,28.740597,51.466785,37.033596,62.688046
2010-05-17,86.592789,32.106495,28.565926,51.456787,36.986210,62.794373
2010-05-18,85.414886,31.413834,27.969139,51.381878,36.908634,62.995155
2010-05-19,84.928543,31.535679,27.699850,51.097290,36.693279,63.030624
2010-05-20,81.721725,30.438950,26.324314,50.083740,35.599155,62.888851
2010-05-21,82.914787,31.182940,27.175840,50.468201,36.314224,62.782589
2010-05-24,81.850891,30.464607,26.892004,50.622940,36.370205,62.947952
2010-05-25,81.934502,30.349174,26.600885,50.208569,36.327126,62.646725
2010-05-26,81.440529,29.900223,26.586327,50.458210,35.892056,62.688046
2010-05-27,84.168640,31.599823,28.194756,50.777786,36.387436,62.363277
2010-05-28,83.112373,30.990528,27.728966,50.897602,36.447769,62.280575
2010-06-01,81.714096,30.682682,27.219511,51.007908,36.275421,62.228996
2010-06-02,83.841873,31.503611,28.172915,50.767200,36.462063,62.448410
2010-06-03,84.130653,31.407412,28.071026,51.193493,36.475094,62.246769
2010-06-04,81.174568,30.066971,27.073954,50.952755,36.271091,62.626324
2010-06-07,80.163902,29.688574,26.651829,50.787270,36.019310,62.887280
2010-06-08,81.022575,30.163176,27.263174,50.661850,36.075756,62.887280
2010-06-09,80.589439,30.054146,27.117620,50.832409,36.153873,62.910992
2010-06-10,82.945190,31.324036,28.063753,51.073116,36.522854,62.650059
2010-06-11,83.347916,31.368929,28.209299,51.258667,36.574932,62.881348
2010-06-14,83.218735,31.567749,28.216593,51.404095,36.622696,62.762672
2010-06-15,85.110939,32.568279,29.068106,51.559608,36.978607,62.685631
2010-06-16,85.080544,32.414349,29.068106,51.669903,37.009003,62.750851
2010-06-17,85.217331,32.516964,28.922543,51.775215,37.286835,63.166000
2010-06-18,85.309715,32.459251,29.053551,52.015949,37.447426,63.160046
2010-06-21,85.065407,32.452820,29.555727,52.156353,37.581955,63.320175
2010-06-22,83.660507,32.042366,28.988045,52.030979,37.312859,63.628571
2010-06-23,83.400909,32.257065,29.062767,52.081123,37.286835,63.895443
2010-06-24,82.018890,31.695843,28.549952,51.920643,37.030704,63.640404
2010-06-25,82.362511,31.878567,28.886946,51.905636,37.200016,63.747208
2010-06-28,82.102890,31.643625,28.689138,52.056080,37.282459,64.097130
2010-06-29,79.567917,30.560349,27.524290,52.030979,36.909149,64.067398
2010-06-30,78.812050,30.351532,27.341135,52.116257,36.852753,64.322495
2010-07-01,78.460808,30.795273,27.538939,52.011967,37.028973,64.393875
2010-07-02,78.033241,30.730009,27.656155,52.067356,37.037716,64.209305
2010-07-06,78.544792,31.343447,28.168985,52.147984,37.330692,64.477264
2010-07-07,81.018639,32.322311,28.791698,52.354542,37.781086,64.518936
2010-07-08,81.820374,32.635559,28.930899,52.601387,37.956001,64.358192
2010-07-09,82.431198,32.668190,29.282557,52.717224,37.868549,64.280785
2010-07-12,82.484634,32.544189,29.048130,52.561062,37.837936,64.358192
2010-07-13,83.729218,33.144577,29.385122,52.999298,38.130920,64.393875
2010-07-14,83.721596,33.262032,29.326504,53.074871,38.095917,64.679756
2010-07-15,83.744469,33.425171,29.187317,53.004337,38.152794,64.792870
2010-07-16,81.438606,32.354942,28.315508,53.190689,37.921013,64.905968
2010-07-19,81.919624,32.563770,28.689138,53.276379,38.047832,64.894073
2010-07-20,82.828247,32.785645,29.363142,53.372055,38.353935,64.965523
2010-07-21,81.751663,32.191792,29.062767,53.573566,38.336418,65.281143
2010-07-22,83.576523,33.275085,29.941908,53.850685,38.677521,65.197823
2010-07-23,84.301857,33.666630,30.147045,53.956459,38.852455,65.281143
2010-07-26,85.179932,33.901566,30.352184,53.976589,38.869930,65.340706
2010-07-27,85.172287,33.999451,30.300888,54.268757,38.817432,65.120415
2010-07-28,84.622559,33.823246,30.132393,54.188145,38.734364,65.352615
2010-07-29,84.210258,33.979866,30.183681,54.253654,38.852455,65.376411
2010-07-30,84.195000,33.875458,30.330193,54.228432,38.751850,65.680115
2010-08-02,86.096176,35.017471,31.114080,54.468697,38.953918,65.540794
2010-08-03,85.683853,34.965267,30.967567,54.817730,38.953918,65.702209
2010-08-04,86.256523,34.997898,31.011520,54.949192,38.931915,65.499023
2010-08-05,86.164894,34.971790,30.872330,55.030117,38.914310,65.618507
2010-08-06,85.813637,35.076202,30.828371,55.313389,38.905499,65.995163
2010-08-09,86.271759,35.115364,30.989546,55.530888,38.835068,66.210335
2010-08-10,85.806007,34.834759,30.564650,55.576401,38.821861,66.126686
2010-08-11,83.454338,33.248978,29.590256,55.510624,38.315552,66.120682
2010-08-12,82.942772,33.209824,29.641539,55.460064,38.183475,65.887535
2010-08-13,82.698418,33.092365,29.802711,55.510624,38.350792,66.144646
2010-08-16,82.660255,33.359917,30.081118,55.601711,38.399185,66.873978
2010-08-17,83.675758,33.731895,30.396132,55.940575,38.544483,66.766380
2010-08-18,83.828430,33.718838,30.374147,56.112518,38.610550,66.826210
2010-08-19,82.370117,33.177208,30.139723,56.319927,38.531269,66.897919
2010-08-20,82.102890,32.831337,30.051798,56.431217,38.623730,67.017456
2010-08-23,81.789841,32.766064,29.780735,56.496906,38.623730,67.160950
2010-08-24,80.575829,32.315784,29.399771,56.319927,38.421227,67.316437
2010-08-25,80.888870,32.348419,29.209297,56.142857,38.368378,67.441933
2010-08-26,80.346741,32.335369,29.026140,55.869743,38.315552,67.501717
2010-08-27,81.591324,32.968369,29.663511,55.707893,38.311157,66.891914
2010-08-30,80.407860,32.491985,29.172672,55.632030,38.381611,67.328331
2010-08-31,80.407860,32.589874,29.348503,55.632030,38.368378,67.555550
2010-09-01,82.812965,33.751465,30.381472,55.969231,38.783005,67.047882
2010-09-02,83.584129,33.940708,30.432758,55.928596,38.845062,66.963799
2010-09-03,84.668350,34.253956,30.791742,55.989540,38.960384,66.459755
2010-09-07,83.713921,33.777576,30.344845,55.740688,38.902714,66.951820
2010-09-08,84.301857,34.038601,30.674528,55.253193,38.911610,66.819847
2010-09-09,84.691277,34.358356,30.850361,55.390282,39.066803,66.471764
2010-09-10,85.118843,34.462784,30.960239,55.293812,39.168804,66.519775
2010-09-13,86.065643,35.089264,31.700182,55.507133,39.372765,66.609802
2010-09-14,86.012177,35.324177,31.685522,55.435997,39.363888,66.921852
2010-09-15,86.340462,35.337242,31.729490,55.649311,39.328430,66.813820
2010-09-16,86.317596,35.167572,31.568310,55.634022,39.394970,66.603798
2010-09-17,86.349846,34.997898,31.517025,55.608639,39.465881,66.819847
2010-09-20,87.670151,35.604797,32.015209,55.598495,39.527977,66.903839
2010-09-21,87.493599,35.598267,31.919964,55.664520,39.461456,67.413925
2010-09-22,87.063736,35.546059,31.941954,55.837185,39.301807,67.371880
2010-09-23,86.357491,35.161049,31.736807,55.882927,39.199829,67.419907
2010-09-24,88.138390,36.139908,32.322899,55.893055,39.355022,67.269852
2010-09-27,87.716194,35.957195,32.264294,56.192692,39.421558,67.617912
2010-09-28,88.023247,36.166012,32.498734,56.284096,39.479206,67.737946
2010-09-29,87.869728,36.107285,32.608620,56.380600,39.572334,67.671936
2010-09-30,87.608742,35.839722,32.799107,56.527874,39.771866,67.863991
2010-10-01,87.977188,36.198647,33.282623,56.596676,39.824100,67.535080
2010-10-04,87.317062,35.676579,33.180054,56.576344,39.685745,67.643501
2010-10-05,89.074921,36.688084,33.780819,56.963810,39.828556,67.782043
2010-10-06,89.067215,36.994789,33.766148,57.111698,39.792831,68.221809
2010-10-07,88.959763,36.870808,33.465778,57.142262,39.873199,68.203712
2010-10-08,89.458672,37.112255,33.868717,57.346230,40.007080,68.137474
2010-10-11,89.543152,37.066574,33.846741,57.580723,40.091927,68.197693
2010-10-12,89.819489,36.988277,33.707550,57.677643,40.056198,68.095268
2010-10-13,90.518028,37.405914,34.330269,57.922386,40.190098,68.059196
2010-10-14,90.164909,37.666954,34.271656,57.621586,39.998188,67.510971
2010-10-15,90.349182,37.542957,34.227699,57.647041,40.100842,67.083267
2010-10-18,90.794342,37.627796,34.242359,57.315639,40.047256,67.547150
2010-10-19,89.604576,36.799019,33.158092,57.223862,40.042786,67.553146
2010-10-20,90.479622,37.490749,33.685558,57.193298,40.167789,67.673630
2010-10-21,90.679230,37.288456,33.685558,57.208561,40.105301,67.492897
2010-10-22,90.848137,37.386353,33.722195,57.310524,40.288303,67.577217
2010-10-25,91.116753,37.529907,34.088501,57.657265,40.444546,67.818184
2010-10-26,91.132111,37.288456,34.059208,57.575687,40.507027,67.456764
2010-10-27,90.871101,36.929543,33.480431,57.387016,40.462387,67.282043
2010-10-28,90.886490,37.216671,33.692886,57.437996,40.484711,67.553146
2010-10-29,90.955551,37.203621,33.788124,57.626656,40.502583,67.685661
2010-11-01,90.986290,37.066574,34.161766,57.651215,40.426613,67.662666
2010-11-02,91.707832,37.680000,34.586681,57.830395,40.624329,67.977119
2010-11-03,92.076309,37.941044,34.799133,58.122189,40.759109,67.753342
2010-11-04,93.849487,38.802437,35.590359,58.419003,41.289341,68.394394
2010-11-05,94.202599,38.632774,35.524426,58.183571,41.244408,68.176720
2010-11-08,94.026062,38.397839,35.377899,57.891808,41.123085,68.213013
2010-11-09,93.350540,38.012825,34.931015,57.374790,41.006290,67.705009
2010-11-10,93.726669,38.123760,35.187416,57.303165,40.669270,67.559898
2010-11-11,93.373566,37.797466,34.843086,57.185410,40.507538,67.263573
2010-11-12,92.268204,37.484222,34.000591,56.724720,40.359230,66.791847
2010-11-15,92.137695,37.458126,33.985947,56.212929,40.282860,66.060150
2010-11-16,90.702240,36.577141,33.092144,55.828972,39.838009,66.410912
2010-11-17,90.748306,36.779442,33.260654,56.207741,40.040180,66.410912
2010-11-18,92.083954,37.699589,34.051876,56.412498,40.547947,66.459297
2010-11-19,92.337265,37.699589,34.073845,56.079769,40.534473,66.689102
2010-11-22,92.260521,37.294983,33.971287,56.335732,40.251381,67.057976
2010-11-23,90.924866,36.172535,32.894348,55.823875,39.698704,67.094223
2010-11-24,92.268204,36.746807,33.656261,55.675411,39.936840,66.543961
2010-11-26,91.193527,36.133381,32.821079,55.537231,39.793072,66.628616
2010-11-29,91.469841,35.813625,33.077503,55.383671,39.896408,66.695160
2010-11-30,90.955551,35.409019,32.806431,55.076553,39.986267,66.592308
2010-12-01,92.889977,36.413990,33.744171,55.302258,40.356270,66.444176
2010-12-02,94.079788,37.105736,34.410847,55.662045,40.378902,66.298515
2010-12-03,94.333099,37.464645,34.535393,55.985935,40.446735,66.110336
2010-12-06,94.233299,37.294983,34.476791,56.212055,40.424099,66.571678
2010-12-07,94.287048,37.314560,34.315605,55.960213,40.632195,65.952499
2010-12-08,94.632454,37.425491,34.095829,55.389580,40.501015,65.527542
2010-12-09,95.000946,37.523388,33.978615,55.559258,40.415077,65.685333
2010-12-10,95.553619,37.608223,34.132454,55.405006,40.433197,65.381844
2010-12-13,95.615082,38.012825,34.352234,55.153137,40.229626,65.624649
2010-12-14,95.699448,38.071560,34.403519,55.153137,40.428654,65.223991
2010-12-15,95.261925,37.569065,33.846741,54.757298,40.270344,64.817207
2010-12-16,95.814613,37.777885,33.941978,54.376884,40.419605,65.132904
2010-12-17,95.917274,37.569065,33.993267,54.474602,40.478397,65.727837
2010-12-20,96.148750,37.653900,33.839405,54.752186,40.550781,65.685333
2010-12-21,96.758347,37.968765,34.333374,55.040066,40.636688,65.824997
2010-12-22,97.059296,38.041229,34.451504,55.127438,40.749802,65.770340
2010-12-23,96.920387,38.021465,34.414593,55.178860,40.790512,65.800720
2010-12-27,96.959015,37.942413,34.303833,55.163456,40.822170,65.928177
2010-12-28,97.097855,37.975361,34.333374,55.091152,40.848103,65.402824
2010-12-29,97.167328,38.304707,34.772923,54.998180,40.984695,65.896515
2010-12-30,97.013023,38.120274,34.950233,55.039532,41.030197,65.927025
2010-12-31,97.036148,38.350826,35.194008,55.282169,41.103046,66.091530
2011-01-03,98.039337,38.667015,35.533840,55.514488,41.134918,66.347527
2011-01-04,97.985306,38.548443,35.696365,55.855213,41.321564,66.432831
2011-01-05,98.494576,38.383759,35.607716,55.535130,41.426250,65.945213
2011-01-06,98.301689,37.942413,35.230953,55.106655,41.476334,66.042778
2011-01-07,98.108757,37.790920,34.905899,55.220215,41.317009,66.377968
2011-01-10,97.985306,37.725040,34.543903,55.080799,41.285137,66.493797
2011-01-11,98.332535,37.981945,34.913288,55.230579,41.444458,66.463295
2011-01-12,99.219955,38.818512,35.615108,55.493862,41.530979,66.420624
2011-01-13,99.057899,38.923912,35.304829,55.602215,41.521854,66.707077
2011-01-14,99.775536,39.161053,35.408245,55.674530,41.590149,66.390137
2011-01-18,99.945320,39.417957,35.356548,55.571274,41.585587,66.353615
2011-01-19,98.965294,39.147884,35.083214,55.395775,41.458111,66.304817
2011-01-20,98.834137,38.811932,34.699047,55.199558,41.376190,66.018379
2011-01-21,99.057899,39.022732,34.337067,55.142761,41.544601,66.115875
2011-01-24,99.621201,39.437721,34.603016,55.297653,41.603809,66.146370
2011-01-25,99.675224,39.358677,34.396160,55.256348,41.667519,66.475479
2011-01-26,100.061066,39.608994,34.699047,55.246033,41.754051,66.103691
2011-01-27,100.307983,39.701210,34.580856,55.055004,41.808651,66.213448
2011-01-28,98.556297,38.818512,33.487507,54.647190,41.558285,66.298744
2011-01-31,99.297134,39.154465,33.842113,54.709084,41.781330,66.115875
2011-02-01,100.886734,40.083271,34.662117,54.960606,41.863358,66.028412
2011-02-02,100.693825,40.050331,34.403553,55.033154,41.909187,65.899910
2011-02-03,100.917603,40.056919,34.359226,54.893169,41.909187,65.740875
2011-02-04,101.203110,40.043751,34.351841,54.561348,42.092442,65.538879
2011-02-07,101.835892,40.168900,34.396160,54.369503,42.170322,65.612358
2011-02-08,102.298882,40.432400,34.410946,54.540596,42.216148,65.373688
2011-02-09,102.067383,40.313816,33.620476,54.281353,41.977894,65.795906
2011-02-10,102.105965,40.050331,33.302822,54.146545,42.023705,65.471619
2011-02-11,102.715599,40.070099,33.709126,54.224281,42.129093,65.832611
2011-02-14,102.962471,40.149139,33.539215,54.094681,42.161156,65.875481
2011-02-15,102.638390,40.030575,33.605701,54.079155,42.078690,66.022308
2011-02-16,103.286575,40.511440,33.886429,54.188007,42.092442,65.942726
2011-02-17,103.595230,40.649773,34.004627,54.519852,42.188652,66.065109
2011-02-18,103.811333,40.788101,34.211479,54.670193,42.316952,66.163086
2011-02-22,101.727859,39.622158,33.118130,54.338383,41.968731,66.346565
2011-02-23,101.102798,39.674866,33.147682,54.281353,42.009975,66.267029
2011-02-24,101.033363,39.707790,33.228951,54.338383,42.042049,66.340446
2011-02-25,102.113663,40.182076,33.627869,54.633911,42.170322,66.652504
2011-02-28,102.746422,40.544369,33.827335,54.675392,42.381092,66.829979
2011-03-01,101.033363,39.977871,33.480125,54.701439,42.316082,66.831200
2011-03-02,101.249420,40.188663,33.938137,54.779541,42.352982,66.474876
2011-03-03,102.993355,40.702465,34.610401,54.779541,42.505135,66.192307
2011-03-04,102.221725,40.333584,34.647343,55.055553,42.417549,66.444160
2011-03-07,101.419159,39.944939,34.159767,55.185741,42.426712,66.278366
2011-03-08,102.306557,40.070099,34.617794,55.315895,42.389889,66.192307
2011-03-09,102.159981,40.083271,34.684269,55.326336,42.269978,66.536346
2011-03-10,100.269394,39.088593,33.657413,55.284603,42.048668,66.806679
2011-03-11,100.963898,39.088593,34.004627,55.321072,42.039429,66.745239
2011-03-14,100.354263,38.390343,34.204094,55.180496,41.868855,66.818939
2011-03-15,99.204498,37.586708,33.635254,55.112823,41.652149,66.812759
2011-03-16,97.367958,36.420773,32.948231,54.873260,41.393974,67.212051
2011-03-17,98.656616,37.632824,33.354527,55.133656,41.841221,67.169083
2011-03-18,99.015480,38.153206,33.413631,55.154507,42.039429,67.212051
2011-03-21,100.549995,39.095173,34.056343,55.383598,42.297630,66.997070
2011-03-22,100.201248,38.983204,34.159767,55.378391,42.320698,67.119911
2011-03-23,100.487991,39.029316,34.610401,55.446079,42.269978,67.076981
2011-03-24,101.448990,39.549694,35.009327,55.492950,42.306854,66.855743
2011-03-25,101.759026,39.114952,34.972385,55.456490,42.320698,66.757530
2011-03-28,101.511032,39.095173,34.795094,55.487724,42.334518,66.782051
2011-03-29,102.193016,39.299385,35.194008,55.435654,42.357601,66.456413
2011-03-30,102.898293,39.767086,35.644650,55.435654,42.422146,66.683769
2011-03-31,102.758766,39.576050,35.954918,55.524178,42.399059,66.468781
2011-04-01,103.192764,39.951530,36.531151,55.629822,42.348034,66.782722
2011-04-04,103.278053,40.004215,36.841427,55.838985,42.607845,66.936836
2011-04-05,103.262550,39.905411,36.767548,55.703030,42.561451,66.973892
2011-04-06,103.588043,40.234772,36.967014,55.838985,42.654247,66.758026
2011-04-07,103.324532,40.037163,36.930080,55.703030,42.696003,66.659355
2011-04-08,102.968018,40.366520,36.967014,55.854675,42.696003,66.622299
2011-04-11,102.658028,40.287472,36.531151,55.692566,42.654247,66.628502
2011-04-12,101.890778,39.912003,35.844112,55.608917,42.519711,66.862839
2011-04-13,101.883049,40.030575,36.139618,55.666401,42.723831,66.980026
2011-04-14,101.960510,40.208439,36.250423,55.671646,42.552189,66.813507
2011-04-15,102.332542,40.149139,36.294754,55.812859,42.607845,67.165092
2011-04-18,101.185501,39.325737,35.386089,55.739613,42.459377,67.257591
2011-04-19,101.766769,39.615570,35.895824,55.645485,42.607845,67.399406
2011-04-20,103.154037,40.623417,36.745384,55.807640,42.770252,67.430328
2011-04-21,103.681038,40.886909,37.070431,55.922653,42.872284,67.491989
2011-04-25,103.572548,40.886909,36.767548,55.802383,42.825874,67.559807
2011-04-26,104.463799,41.203091,37.085213,55.901726,42.923317,67.874329
2011-04-27,105.145859,41.716896,37.018723,55.995876,42.951149,67.788048
2011-04-28,105.486801,42.000149,36.715847,56.152771,42.974354,68.003922
2011-04-29,105.734810,41.802532,36.937466,56.471748,43.076408,68.133415
2011-05-02,105.572075,42.072613,36.944843,56.422901,43.054482,68.292511
2011-05-03,105.192276,41.730083,36.124836,56.559471,43.063801,68.261536
2011-05-04,104.494789,41.374359,35.526459,56.590969,43.049820,68.360603
2011-05-05,103.549309,40.557556,35.186626,56.559471,42.872429,68.595924
2011-05-06,104.006531,40.577309,35.644650,56.585682,43.091816,68.595924
2011-05-09,104.409554,40.867149,35.711136,56.779938,43.147858,68.663994
2011-05-10,105.300812,41.255802,36.132217,56.748466,43.241192,68.385414
2011-05-11,104.192543,40.425804,35.334373,56.732700,43.175854,68.496826
